const_parse	dep_parse	ner	question	questionid	storyid
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (NNP Kelly))
      (VP (VB do)
        (SBAR (IN after)
          (S
            (NP (PRP she))
            (VP (VBD had)
              (VP (VBN collected)
                (NP (DT the) (NNS flowers))))))))
    (. ?)))"	"What	WP	4	dobj
did	VBD	4	aux
Kelly	NNP	4	nsubj
do	VB	0	ROOT
after	IN	8	mark
she	PRP	8	nsubj
had	VBD	8	aux
collected	VBN	4	advcl
the	DT	10	det
flowers	NNS	8	dobj
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Kelly', 'characterOffsetBegin': 9, 'characterOffsetEnd': 14, 'ner': 'PERSON'}, {'docTokenBegin': 5, 'docTokenEnd': 6, 'tokenBegin': 5, 'tokenEnd': 6, 'text': 'she', 'characterOffsetBegin': 24, 'characterOffsetEnd': 27, 'ner': 'PERSON'}]"	What did Kelly do after she had collected the flowers?	mc500.train.18_Q21	mc500.train.18
"(ROOT
  (SBARQ
    (WHADVP (WRB When))
    (SQ (VBD was)
      (NP (NNP Andrew))
      (VP (VBN bored)))
    (. ?)))"	"When	WRB	4	advmod
was	VBD	4	auxpass
Andrew	NNP	4	nsubjpass
bored	VBN	0	ROOT
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Andrew', 'characterOffsetBegin': 9, 'characterOffsetEnd': 15, 'ner': 'PERSON'}]"	When was Andrew bored?	mc500.train.23_Q0	mc500.train.23
"(ROOT
  (SBARQ
    (WHNP (WDT What) (NN day))
    (SQ (VBD was)
      (NP (PRP it)))
    (. ?)))"	"What	WDT	2	det
day	NN	3	nsubj
was	VBD	0	ROOT
it	PRP	3	nsubj
?	.	3	punct
"	"[{'docTokenBegin': 1, 'docTokenEnd': 2, 'tokenBegin': 1, 'tokenEnd': 2, 'text': 'day', 'characterOffsetBegin': 5, 'characterOffsetEnd': 8, 'ner': 'DURATION', 'normalizedNER': 'P1D', 'timex': {'tid': 't1', 'type': 'DURATION', 'value': 'P1D'}}]"	What day was it?	mc500.train.23_Q1	mc500.train.23
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD did)
      (NP (NNP Andrew))
      (VP (VB look)))
    (. ?)))"	"Where	WRB	4	advmod
did	VBD	4	aux
Andrew	NNP	4	nsubj
look	VB	0	ROOT
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Andrew', 'characterOffsetBegin': 10, 'characterOffsetEnd': 16, 'ner': 'PERSON'}]"	Where did Andrew look?	mc500.train.23_Q2	mc500.train.23
"(ROOT
  (SBARQ
    (WHNP (WP what))
    (SQ (VBD did)
      (NP (NNP Andrew))
      (VP (VB see)
        (PP (IN by)
          (NP (DT the) (NN door)))))
    (. ?)))"	"what	WP	4	dobj
did	VBD	4	aux
Andrew	NNP	4	nsubj
see	VB	0	ROOT
by	IN	7	case
the	DT	7	det
door	NN	4	nmod
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Andrew', 'characterOffsetBegin': 9, 'characterOffsetEnd': 15, 'ner': 'PERSON'}]"	what did Andrew see by the door?	mc500.train.23_Q3	mc500.train.23
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD was)
      (NP
        (NP (DT the) (NN picture))
        (PP (IN of)
          (NP (DT the) (NN elephant)))))
    (. ?)))"	"Where	WRB	2	advmod
was	VBD	0	ROOT
the	DT	4	det
picture	NN	2	nsubj
of	IN	7	case
the	DT	7	det
elephant	NN	4	nmod
?	.	2	punct
"	[]	Where was the picture of the elephant?	mc500.train.23_Q4	mc500.train.23
"(ROOT
  (SBARQ
    (WHNP (WRB How) (RB long))
    (SQ
      (VP (VBN had)
        (NP
          (NP (NNP Andrew))
          (VP (VBN been)
            (VP (VBG watching)
              (NP (NN TV)))))))
    (. ?)))"	"How	WRB	2	advmod
long	RB	6	advmod
had	VBN	6	aux
Andrew	NNP	6	nsubj
been	VBN	6	aux
watching	VBG	0	ROOT
TV	NN	6	dobj
?	.	6	punct
"	"[{'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'Andrew', 'characterOffsetBegin': 13, 'characterOffsetEnd': 19, 'ner': 'PERSON'}]"	How long had Andrew been watching TV?	mc500.train.23_Q5	mc500.train.23
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP
        (NP (NNP Andrew))
        (CC and)
        (NP (PRP$ his) (NN dad)))
      (VP (VB read)))
    (. ?)))"	"What	WP	7	dobj
did	VBD	7	aux
Andrew	NNP	7	nsubj
and	CC	3	cc
his	PRP$	6	nmod:poss
dad	NN	3	conj
read	VB	0	ROOT
?	.	7	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Andrew', 'characterOffsetBegin': 9, 'characterOffsetEnd': 15, 'ner': 'PERSON'}, {'docTokenBegin': 4, 'docTokenEnd': 5, 'tokenBegin': 4, 'tokenEnd': 5, 'text': 'his', 'characterOffsetBegin': 20, 'characterOffsetEnd': 23, 'ner': 'PERSON'}]"	What did Andrew and his dad read?	mc500.train.23_Q6	mc500.train.23
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD was)
      (NP (DT the) (NN circus)))
    (. ?)))"	"Where	WRB	2	advmod
was	VBD	0	ROOT
the	DT	4	det
circus	NN	2	nsubj
?	.	2	punct
"	[]	Where was the circus?	mc500.train.23_Q7	mc500.train.23
"(ROOT
  (SINV (VBD Had)
    (NP
      (NP (NNP Andrew))
      (ADVP (RB ever)))
    (VP (VBN been)
      (PP (TO to)
        (NP (DT the) (NN circus)))
      (. ?))))"	"Had	VBD	7	aux
Andrew	NNP	7	nsubj
ever	RB	7	advmod
been	VBN	7	cop
to	TO	7	case
the	DT	7	det
circus	NN	0	ROOT
?	.	7	punct
"	"[{'docTokenBegin': 1, 'docTokenEnd': 2, 'tokenBegin': 1, 'tokenEnd': 2, 'text': 'Andrew', 'characterOffsetBegin': 4, 'characterOffsetEnd': 10, 'ner': 'PERSON'}]"	Had Andrew ever been to the circus?	mc500.train.23_Q8	mc500.train.23
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (NNP Andrew))
      (VP (VB feed)
        (NP (DT the) (NN goldfish))))
    (. ?)))"	"What	WP	4	dep
did	VBD	4	aux
Andrew	NNP	4	nsubj
feed	VB	0	ROOT
the	DT	6	det
goldfish	NN	4	dobj
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Andrew', 'characterOffsetBegin': 9, 'characterOffsetEnd': 15, 'ner': 'PERSON'}]"	What did Andrew feed the goldfish?	mc500.train.23_Q9	mc500.train.23
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD did)
        (NP
          (NP (NNS lots))
          (PP (IN of)
            (NP (NNS tricks))))))
    (. ?)))"	"Who	WP	2	nsubj
did	VBD	0	ROOT
lots	NNS	2	dobj
of	IN	5	case
tricks	NNS	3	nmod
?	.	2	punct
"	[]	Who did lots of tricks?	mc500.train.23_Q10	mc500.train.23
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP
        (NP (NNP Andrew))
        (CC and)
        (NP (PRP$ his) (NN dad)))
      (VP (VB eat)))
    (. ?)))"	"What	WP	7	dobj
did	VBD	7	aux
Andrew	NNP	7	nsubj
and	CC	3	cc
his	PRP$	6	nmod:poss
dad	NN	3	conj
eat	VB	0	ROOT
?	.	7	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Andrew', 'characterOffsetBegin': 9, 'characterOffsetEnd': 15, 'ner': 'PERSON'}, {'docTokenBegin': 4, 'docTokenEnd': 5, 'tokenBegin': 4, 'tokenEnd': 5, 'text': 'his', 'characterOffsetBegin': 20, 'characterOffsetEnd': 23, 'ner': 'PERSON'}]"	What did Andrew and his dad eat?	mc500.train.23_Q11	mc500.train.23
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ
      (VP (VBD did)
        (SBAR
          (S
            (NP
              (NP (NNP Andrew))
              (CC and)
              (NP (PRP$ his) (NN dad)))
            (VP (VBP have)
              (NP (NN fun)))))))
    (. ?)))"	"Where	WRB	7	advmod
did	VBD	7	aux
Andrew	NNP	7	nsubj
and	CC	3	cc
his	PRP$	6	nmod:poss
dad	NN	3	conj
have	VBP	0	ROOT
fun	NN	7	dobj
?	.	7	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Andrew', 'characterOffsetBegin': 10, 'characterOffsetEnd': 16, 'ner': 'PERSON'}, {'docTokenBegin': 4, 'docTokenEnd': 5, 'tokenBegin': 4, 'tokenEnd': 5, 'text': 'his', 'characterOffsetBegin': 21, 'characterOffsetEnd': 24, 'ner': 'PERSON'}]"	Where did Andrew and his dad have fun?	mc500.train.23_Q12	mc500.train.23
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD did)
      (NP
        (NP (NNP Andrew))
        (CC and)
        (NP (PRP$ his) (NN dad)))
      (VP (VB go)))
    (. ?)))"	"Where	WRB	7	advmod
did	VBD	7	aux
Andrew	NNP	7	nsubj
and	CC	3	cc
his	PRP$	6	nmod:poss
dad	NN	3	conj
go	VB	0	ROOT
?	.	7	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Andrew', 'characterOffsetBegin': 10, 'characterOffsetEnd': 16, 'ner': 'PERSON'}, {'docTokenBegin': 4, 'docTokenEnd': 5, 'tokenBegin': 4, 'tokenEnd': 5, 'text': 'his', 'characterOffsetBegin': 21, 'characterOffsetEnd': 24, 'ner': 'PERSON'}]"	Where did Andrew and his dad go?	mc500.train.23_Q13	mc500.train.23
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD was)
      (NP (DT the) (NN newspaper)))
    (. ?)))"	"Where	WRB	2	advmod
was	VBD	0	ROOT
the	DT	4	det
newspaper	NN	2	nsubj
?	.	2	punct
"	[]	Where was the newspaper?	mc500.train.23_Q14	mc500.train.23
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD went)
        (ADVP (IN down)
          (NP (DT the) (NN slide)))))
    (. ?)))"	"Who	WP	2	nsubj
went	VBD	0	ROOT
down	IN	5	case
the	DT	5	det
slide	NN	2	nmod
?	.	2	punct
"	[]	Who went down the slide?	mc500.train.23_Q15	mc500.train.23
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD were)
      (NP
        (NP (DT the) (NNS animals))
        (PP (IN at)
          (NP
            (NP (DT the) (NN circus))
            (VP (VBG doing))))))
    (. ?)))"	"What	WP	0	ROOT
were	VBD	1	cop
the	DT	4	det
animals	NNS	1	nsubj
at	IN	7	case
the	DT	7	det
circus	NN	4	nmod
doing	VBG	7	acl
?	.	1	punct
"	[]	What were the animals at the circus doing?	mc500.train.23_Q16	mc500.train.23
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (PRP he))
      (VP (VB bring)
        (PP (TO to)
          (NP (PRP$ his) (NN dad)))))
    (. ?)))"	"What	WP	4	dobj
did	VBD	4	aux
he	PRP	4	nsubj
bring	VB	0	ROOT
to	TO	7	case
his	PRP$	7	nmod:poss
dad	NN	4	nmod
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'he', 'characterOffsetBegin': 9, 'characterOffsetEnd': 11, 'ner': 'PERSON'}, {'docTokenBegin': 5, 'docTokenEnd': 6, 'tokenBegin': 5, 'tokenEnd': 6, 'text': 'his', 'characterOffsetBegin': 21, 'characterOffsetEnd': 24, 'ner': 'PERSON'}]"	What did he bring to his dad?	mc500.train.23_Q17	mc500.train.23
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (NNP Andrew))
      (VP (VB need)
        (S
          (VP (TO to)
            (VP (VB do)
              (SBAR (IN before)
                (S
                  (NP (PRP he))
                  (VP (MD could)
                    (VP (VB go)
                      (PP (TO to)
                        (NP (DT the) (NN circus))))))))))))
    (. ?)))"	"What	WP	4	dep
did	VBD	4	aux
Andrew	NNP	4	nsubj
need	VB	0	ROOT
to	TO	6	mark
do	VB	4	xcomp
before	IN	10	mark
he	PRP	10	nsubj
could	MD	10	aux
go	VB	6	advcl
to	TO	13	case
the	DT	13	det
circus	NN	10	nmod
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Andrew', 'characterOffsetBegin': 9, 'characterOffsetEnd': 15, 'ner': 'PERSON'}, {'docTokenBegin': 7, 'docTokenEnd': 8, 'tokenBegin': 7, 'tokenEnd': 8, 'text': 'he', 'characterOffsetBegin': 34, 'characterOffsetEnd': 36, 'ner': 'PERSON'}]"	What did Andrew need to do before he could go to the circus?	mc500.train.23_Q18	mc500.train.23
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD ate)
        (NP (DT the) (NNS peanuts))))
    (. ?)))"	"Who	WP	2	nsubj
ate	VBD	0	ROOT
the	DT	4	det
peanuts	NNS	2	dobj
?	.	2	punct
"	[]	Who ate the peanuts?	mc500.train.23_Q19	mc500.train.23
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ
      (VP (VBD was)
        (PP (IN on)
          (NP
            (NP (DT the) (JJ front) (NN page))
            (PP (IN of)
              (NP (DT the) (NN newspaper)))))))
    (. ?)))"	"What	WP	6	nsubj
was	VBD	6	cop
on	IN	6	case
the	DT	6	det
front	JJ	6	amod
page	NN	0	ROOT
of	IN	9	case
the	DT	9	det
newspaper	NN	6	nmod
?	.	6	punct
"	[]	What was on the front page of the newspaper?	mc500.train.23_Q20	mc500.train.23
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBZ is)
      (NP (DT the) (JJ beautiful) (NN pond)))
    (. ?)))"	"Where	WRB	2	advmod
is	VBZ	0	ROOT
the	DT	5	det
beautiful	JJ	5	amod
pond	NN	2	nsubj
?	.	2	punct
"	[]	Where is the beautiful pond?	mc500.train.25_Q0	mc500.train.25
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD did)
      (NP (NNP Maxine))
      (VP (VB live)))
    (. ?)))"	"Where	WRB	4	advmod
did	VBD	4	aux
Maxine	NNP	4	nsubj
live	VB	0	ROOT
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Maxine', 'characterOffsetBegin': 10, 'characterOffsetEnd': 16, 'ner': 'PERSON'}]"	Where did Maxine live?	mc500.train.25_Q1	mc500.train.25
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (NNP Cindy))
      (VP (VB throw)))
    (. ?)))"	"What	WP	4	dobj
did	VBD	4	aux
Cindy	NNP	4	nsubj
throw	VB	0	ROOT
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Cindy', 'characterOffsetBegin': 9, 'characterOffsetEnd': 14, 'ner': 'PERSON'}]"	What did Cindy throw?	mc500.train.25_Q2	mc500.train.25
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBD did)
      (NP (NNP Maxine))
      (VP (VB meet)))
    (. ?)))"	"Who	WP	4	dobj
did	VBD	4	aux
Maxine	NNP	4	nsubj
meet	VB	0	ROOT
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Maxine', 'characterOffsetBegin': 8, 'characterOffsetEnd': 14, 'ner': 'PERSON'}]"	Who did Maxine meet?	mc500.train.25_Q3	mc500.train.25
"(ROOT
  (SBARQ
    (WHADVP (WRB When))
    (SQ (VBD did)
      (NP (NNP Maxine))
      (VP (VB take)
        (NP (DT a) (NN bath))))
    (. ?)))"	"When	WRB	4	advmod
did	VBD	4	aux
Maxine	NNP	4	nsubj
take	VB	0	ROOT
a	DT	6	det
bath	NN	4	dobj
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Maxine', 'characterOffsetBegin': 9, 'characterOffsetEnd': 15, 'ner': 'PERSON'}]"	When did Maxine take a bath?	mc500.train.25_Q4	mc500.train.25
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (PRP she))
      (VP (VB love)
        (S
          (VP (TO to)
            (VP (VB do))))))
    (. ?)))"	"What	WP	4	dep
did	VBD	4	aux
she	PRP	4	nsubj
love	VB	0	ROOT
to	TO	6	mark
do	VB	4	xcomp
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'she', 'characterOffsetBegin': 9, 'characterOffsetEnd': 12, 'ner': 'PERSON'}]"	What did she love to do?	mc500.train.25_Q5	mc500.train.25
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD did)
      (NP (PRP they))
      (VP (VB play)))
    (. ?)))"	"Where	WRB	4	advmod
did	VBD	4	aux
they	PRP	4	nsubj
play	VB	0	ROOT
?	.	4	punct
"	[]	Where did they play?	mc500.train.25_Q6	mc500.train.25
"(ROOT
  (SBARQ
    (WHADVP (WRB Why))
    (SQ (VBD were)
      (NP (PRP they))
      (ADJP (JJ happy)))
    (. ?)))"	"Why	WRB	4	advmod
were	VBD	4	cop
they	PRP	4	nsubj
happy	JJ	0	ROOT
?	.	4	punct
"	[]	Why were they happy?	mc500.train.25_Q7	mc500.train.25
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD threw)
        (NP (NNS rocks))))
    (. ?)))"	"Who	WP	2	nsubj
threw	VBD	0	ROOT
rocks	NNS	2	dobj
?	.	2	punct
"	[]	Who threw rocks?	mc500.train.25_Q8	mc500.train.25
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBD did)
      (NP (PRP she))
      (VP (VB throw)
        (NP (NNS rocks))
        (PP (IN at))))
    (. ?)))"	"Who	WP	4	dep
did	VBD	4	aux
she	PRP	4	nsubj
throw	VB	0	ROOT
rocks	NNS	4	dobj
at	IN	4	nmod
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'she', 'characterOffsetBegin': 8, 'characterOffsetEnd': 11, 'ner': 'PERSON'}]"	Who did she throw rocks at?	mc500.train.25_Q9	mc500.train.25
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP
        (NP (NNP Maxine) (POS 's))
        (NN dad))
      (VP (VB see)))
    (. ?)))"	"What	WP	6	dobj
did	VBD	6	aux
Maxine	NNP	5	nmod:poss
's	POS	3	case
dad	NN	6	nsubj
see	VB	0	ROOT
?	.	6	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Maxine', 'characterOffsetBegin': 9, 'characterOffsetEnd': 15, 'ner': 'PERSON'}]"	What did Maxine's dad see?	mc500.train.25_Q10	mc500.train.25
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBD was)
      (ADJP (JJ mad)))
    (. ?)))"	"Who	WP	0	ROOT
was	VBD	1	cop
mad	JJ	1	nsubj
?	.	1	punct
"	[]	Who was mad?	mc500.train.25_Q11	mc500.train.25
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD yelled)
        (PP (IN at)
          (NP (NNP Cindy)))))
    (. ?)))"	"Who	WP	2	nsubj
yelled	VBD	0	ROOT
at	IN	4	case
Cindy	NNP	2	nmod
?	.	2	punct
"	"[{'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'Cindy', 'characterOffsetBegin': 14, 'characterOffsetEnd': 19, 'ner': 'PERSON'}]"	Who yelled at Cindy?	mc500.train.25_Q12	mc500.train.25
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBD did)
      (NP (NN something))
      (VP (VB mean)))
    (. ?)))"	"Who	WP	4	dobj
did	VBD	4	aux
something	NN	4	nsubj
mean	VB	0	ROOT
?	.	4	punct
"	[]	Who did something mean?	mc500.train.25_Q13	mc500.train.25
"(ROOT
  (SBARQ
    (WHADVP (WRB When))
    (SQ (VBD did)
      (NP (NNP Cindy))
      (VP (VB do)
        (S
          (NP (NN something))
          (VP (VB mean)))))
    (. ?)))"	"When	WRB	4	advmod
did	VBD	4	aux
Cindy	NNP	4	nsubj
do	VB	0	ROOT
something	NN	6	nsubj
mean	VB	4	ccomp
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Cindy', 'characterOffsetBegin': 9, 'characterOffsetEnd': 14, 'ner': 'PERSON'}]"	When did Cindy do something mean?	mc500.train.25_Q14	mc500.train.25
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD did) (RB n't)
        (VP (VB like)
          (NP (NNP Thomas)))))
    (. ?)))"	"Who	WP	4	nsubj
did	VBD	4	aux
n't	RB	4	neg
like	VB	0	ROOT
Thomas	NNP	4	dobj
?	.	4	punct
"	"[{'docTokenBegin': 4, 'docTokenEnd': 5, 'tokenBegin': 4, 'tokenEnd': 5, 'text': 'Thomas', 'characterOffsetBegin': 16, 'characterOffsetEnd': 22, 'ner': 'PERSON'}]"	Who didn't like Thomas?	mc500.train.25_Q15	mc500.train.25
"(ROOT
  (SBARQ
    (WHNP (WDT What)
      (NP (NNP Thomas) (NN love)))
    (S
      (VP (TO to)
        (VP (VB do))))
    (. ?)))"	"What	WDT	3	det
Thomas	NNP	3	compound
love	NN	5	nsubj
to	TO	5	mark
do	VB	0	ROOT
?	.	5	punct
"	"[{'docTokenBegin': 1, 'docTokenEnd': 2, 'tokenBegin': 1, 'tokenEnd': 2, 'text': 'Thomas', 'characterOffsetBegin': 5, 'characterOffsetEnd': 11, 'ner': 'PERSON'}]"	What Thomas love to do?	mc500.train.25_Q16	mc500.train.25
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ
      (VP (VBD did)
        (SBAR
          (S
            (NP
              (NP (NNP Cindy) (POS 's))
              (NN dad))
            (VP (VBP do)
              (PP (TO to)
                (NP (PRP$ her))))))))
    (. ?)))"	"What	WP	6	dobj
did	VBD	6	aux
Cindy	NNP	5	nmod:poss
's	POS	3	case
dad	NN	6	nsubj
do	VBP	0	ROOT
to	TO	8	case
her	PRP$	6	nmod
?	.	6	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Cindy', 'characterOffsetBegin': 9, 'characterOffsetEnd': 14, 'ner': 'PERSON'}, {'docTokenBegin': 7, 'docTokenEnd': 8, 'tokenBegin': 7, 'tokenEnd': 8, 'text': 'her', 'characterOffsetBegin': 27, 'characterOffsetEnd': 30, 'ner': 'PERSON'}]"	What did Cindy's dad do to her?	mc500.train.25_Q17	mc500.train.25
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD was)
      (NP
        (NP (DT the) (NN name))
        (PP (IN of)
          (NP (PRP$ her) (JJ new) (NN friend)))))
    (. ?)))"	"What	WP	0	ROOT
was	VBD	1	cop
the	DT	4	det
name	NN	1	nsubj
of	IN	8	case
her	PRP$	8	nmod:poss
new	JJ	8	amod
friend	NN	4	nmod
?	.	1	punct
"	"[{'docTokenBegin': 5, 'docTokenEnd': 6, 'tokenBegin': 5, 'tokenEnd': 6, 'text': 'her', 'characterOffsetBegin': 21, 'characterOffsetEnd': 24, 'ner': 'PERSON'}]"	What was the name of her new friend?	mc500.train.25_Q18	mc500.train.25
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBD did)
      (NP (NNP Cindy))
      (VP (VB meet)))
    (. ?)))"	"Who	WP	4	dobj
did	VBD	4	aux
Cindy	NNP	4	nsubj
meet	VB	0	ROOT
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Cindy', 'characterOffsetBegin': 8, 'characterOffsetEnd': 13, 'ner': 'PERSON'}]"	Who did Cindy meet?	mc500.train.25_Q19	mc500.train.25
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBD was)
      (ADJP (JJ happy)))
    (. ?)))"	"Who	WP	0	ROOT
was	VBD	1	cop
happy	JJ	1	nsubj
?	.	1	punct
"	[]	Who was happy?	mc500.train.25_Q20	mc500.train.25
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ
      (VP (VBD did)
        (S
          (NP (NNP Will))
          (VP (NN laugh)
            (PP (IN at))))))
    (. ?)))"	"What	WP	0	ROOT
did	VBD	1	nsubj
Will	NNP	4	compound
laugh	NN	2	nsubj
at	IN	4	acl
?	.	1	punct
"	[]	What did Will laugh at?	mc500.train.111_Q0	mc500.train.111
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (NNP Will))
      (VP (VB hear)))
    (. ?)))"	"What	WP	4	dobj
did	VBD	4	aux
Will	NNP	4	nsubj
hear	VB	0	ROOT
?	.	4	punct
"	[]	What did Will hear?	mc500.train.111_Q1	mc500.train.111
"(ROOT
  (SBARQ
    (WHADVP (WRB How))
    (SQ (VBD did)
      (NP (NNP Will))
      (VP (VB get)
        (PP (TO to)
          (NP (DT the) (NN store)))))
    (. ?)))"	"How	WRB	4	advmod
did	VBD	4	aux
Will	NNP	4	nsubj
get	VB	0	ROOT
to	TO	7	case
the	DT	7	det
store	NN	4	nmod
?	.	4	punct
"	[]	How did Will get to the store?	mc500.train.111_Q2	mc500.train.111
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD did)
      (NP (NNP Will))
      (VP (VB walk)
        (PP (TO to))))
    (. ?)))"	"Where	WRB	4	advmod
did	VBD	4	aux
Will	NNP	4	nsubj
walk	VB	0	ROOT
to	TO	4	nmod
?	.	4	punct
"	[]	Where did Will walk to?	mc500.train.111_Q3	mc500.train.111
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD did)
      (NP (NNP Will))
      (VP (VB eat)
        (NP (NN dinner))))
    (. ?)))"	"Where	WRB	4	advmod
did	VBD	4	aux
Will	NNP	4	nsubj
eat	VB	0	ROOT
dinner	NN	4	dobj
?	.	4	punct
"	[]	Where did Will eat dinner?	mc500.train.111_Q4	mc500.train.111
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD was)
      (VP (VBN put)
        (PP (IN in)
          (NP (DT the) (NN trashcan)))))
    (. ?)))"	"What	WP	3	nsubjpass
was	VBD	3	auxpass
put	VBN	0	ROOT
in	IN	6	case
the	DT	6	det
trashcan	NN	3	nmod
?	.	3	punct
"	[]	What was put in the trashcan?	mc500.train.111_Q5	mc500.train.111
