const_parse	dep_parse	ner	question	questionid	storyid
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBD did)
      (NP (DT the) (NN countryman))
      (VP (VB try)
        (S
          (VP (TO to)
            (VP (VB help))))))
    (. ?)))"	"Who	WP	5	dep
did	VBD	5	aux
the	DT	4	det
countryman	NN	5	nsubj
try	VB	0	ROOT
to	TO	7	mark
help	VB	5	xcomp
?	.	5	punct
"	[]	Who did the countryman try to help?	fables-03_Q37	fables-03
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (DT the) (NNP Eagle))
      (VP (VB seize)
        (NP (PRP it))
        (PP (IN with))))
    (. ?)))"	"What	WP	5	dobj
did	VBD	5	aux
the	DT	4	det
Eagle	NNP	5	nsubj
seize	VB	0	ROOT
it	PRP	5	dobj
with	IN	5	nmod
?	.	5	punct
"	"[{'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'Eagle', 'characterOffsetBegin': 13, 'characterOffsetEnd': 18, 'ner': 'ORGANIZATION'}]"	What did the Eagle seize it with?	fables-03_Q3	fables-03
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD came)
        (PP (TO to)
          (NP
            (NP (DT the) (NN assistance))
            (PP (IN of)
              (NP (DT the) (NNP Eagle)))))))
    (. ?)))"	"Who	WP	2	nsubj
came	VBD	0	ROOT
to	TO	5	case
the	DT	5	det
assistance	NN	2	nmod
of	IN	8	case
the	DT	8	det
Eagle	NNP	5	nmod
?	.	2	punct
"	[]	Who came to the assistance of the Eagle?	fables-03_Q4	fables-03
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ
      (VP (VBD did)
        (NP (DT the) (NNP Serpent) (NN spit))))
    (. ?)))"	"What	WP	0	ROOT
did	VBD	1	root
the	DT	5	det
Serpent	NNP	5	compound
spit	NN	2	nsubj
?	.	2	punct
"	[]	What did the Serpent spit?	fables-03_Q5	fables-03
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD did)
      (NP (DT the) (NNP Serpent))
      (VP (VB spit)
        (NP (DT some) (NN poison))))
    (. ?)))"	"Where	WRB	5	advmod
did	VBD	5	aux
the	DT	4	det
Serpent	NNP	5	nsubj
spit	VB	0	ROOT
some	DT	7	det
poison	NN	5	dobj
?	.	5	punct
"	"[{'docTokenBegin': 6, 'docTokenEnd': 7, 'tokenBegin': 6, 'tokenEnd': 7, 'text': 'poison', 'characterOffsetBegin': 32, 'characterOffsetEnd': 38, 'ner': 'CAUSE_OF_DEATH'}]"	Where did the Serpent spit some poison?	fables-03_Q6	fables-03
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (DT the) (NN countryman))
      (VP (VB decide)))
    (. ?)))"	"What	WP	5	dobj
did	VBD	5	aux
the	DT	4	det
countryman	NN	5	nsubj
decide	VB	0	ROOT
?	.	5	punct
"	[]	What did the countryman decide?	fables-03_Q7	fables-03
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD spilled)
        (NP (DT the) (NN drinking) (NN vessel))))
    (. ?)))"	"Who	WP	2	nsubj
spilled	VBD	0	ROOT
the	DT	5	det
drinking	NN	5	compound
vessel	NN	2	dobj
?	.	2	punct
"	[]	Who spilled the drinking vessel?	fables-03_Q8	fables-03
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ
      (VP (VBD did)
        (NP (DT the) (NN eagle) (NN spill))))
    (. ?)))"	"What	WP	0	ROOT
did	VBD	1	nsubj
the	DT	5	det
eagle	NN	5	compound
spill	NN	2	dobj
?	.	1	punct
"	[]	What did the eagle spill?	fables-03_Q9	fables-03
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBD did)
      (NP (DT the) (NNP Fox))
      (VP (VB invite)
        (PP (TO to)
          (NP (NN dinner)))))
    (. ?)))"	"Who	WP	5	dep
did	VBD	5	aux
the	DT	4	det
Fox	NNP	5	nsubj
invite	VB	0	ROOT
to	TO	7	case
dinner	NN	5	nmod
?	.	5	punct
"	"[{'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'Fox', 'characterOffsetBegin': 12, 'characterOffsetEnd': 15, 'ner': 'PERSON'}]"	Who did the Fox invite to dinner?	fables-04_Q1	fables-04
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD failed)
        (S
          (VP (TO to)
            (VP (VB drink)
              (NP (DT some) (NN broth)))))))
    (. ?)))"	"Who	WP	2	nsubj
failed	VBD	0	ROOT
to	TO	4	mark
drink	VB	2	xcomp
some	DT	6	det
broth	NN	4	dobj
?	.	2	punct
"	[]	Who failed to drink some broth?	fables-04_Q10	fables-04
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD was)
      (NP
        (NP (DT the) (NN shape))
        (PP (IN of)
          (NP
            (NP (DT the) (NN neck))
            (PP (IN of)
              (NP (DT the) (NN pitcher)))))))
    (. ?)))"	"What	WP	0	ROOT
was	VBD	1	cop
the	DT	4	det
shape	NN	1	nsubj
of	IN	7	case
the	DT	7	det
neck	NN	4	nmod
of	IN	10	case
the	DT	10	det
pitcher	NN	7	nmod
?	.	1	punct
"	"[{'docTokenBegin': 9, 'docTokenEnd': 10, 'tokenBegin': 9, 'tokenEnd': 10, 'text': 'pitcher', 'characterOffsetBegin': 38, 'characterOffsetEnd': 45, 'ner': 'TITLE'}]"	What was the shape of the neck of the pitcher?	fables-04_Q11	fables-04
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD was)
      (ADJP (JJ clever)))
    (. ?)))"	"What	WP	0	ROOT
was	VBD	1	cop
clever	JJ	1	nsubj
?	.	1	punct
"	[]	What was clever?	fables-04_Q12	fables-04
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD was)
      (NP
        (NP (DT the) (NN soup))
        (SBAR
          (S
            (VP (VBD served)
              (PP (IN in)))))))
    (. ?)))"	"What	WP	5	dobj
was	VBD	1	cop
the	DT	4	det
soup	NN	5	nsubj
served	VBD	0	ROOT
in	IN	5	compound:prt
?	.	5	punct
"	[]	What was the soup served in?	fables-04_Q13	fables-04
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD tried)
        (S
          (VP (TO to)
            (VP (VB drink)
              (NP
                (NP (DT some) (JJ savory) (NN broth))
                (CC and)
                (NP (VBN failed))))))))
    (. ?)))"	"Who	WP	2	nsubj
tried	VBD	0	ROOT
to	TO	4	mark
drink	VB	2	xcomp
some	DT	7	det
savory	JJ	7	amod
broth	NN	4	dobj
and	CC	4	cc
failed	VBN	4	conj
?	.	2	punct
"	[]	Who tried to drink some savory broth and failed?	fables-04_Q14	fables-04
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD tried)
        (S
          (VP (TO to)
            (VP (VB drink)
              (NP (DT some) (JJ savory) (NN stock)))))))
    (. ?)))"	"Who	WP	2	nsubj
tried	VBD	0	ROOT
to	TO	4	mark
drink	VB	2	xcomp
some	DT	7	det
savory	JJ	7	amod
stock	NN	4	dobj
?	.	2	punct
"	[]	Who tried to drink some savory stock?	fables-04_Q15	fables-04
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (DT the) (JJ canine))
      (VP (VB serve)))
    (. ?)))"	"What	WP	5	dobj
did	VBD	5	aux
the	DT	4	det
canine	JJ	5	nsubj
serve	VB	0	ROOT
?	.	5	punct
"	[]	What did the canine serve?	fables-04_Q16	fables-04
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD attempted)
        (S
          (VP (TO to)
            (VP (VB drink)
              (NP (DT some) (JJ savory) (NN soup)))))))
    (. ?)))"	"Who	WP	2	nsubj
attempted	VBD	0	ROOT
to	TO	4	mark
drink	VB	2	xcomp
some	DT	7	det
savory	JJ	7	amod
soup	NN	4	dobj
?	.	2	punct
"	[]	Who attempted to drink some savory soup?	fables-04_Q17	fables-04
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (DT the) (NNP Stork))
      (VP (VB try)
        (S
          (VP (TO to)
            (VP (VB partake)
              (PP (IN of)))))))
    (. ?)))"	"What	WP	5	dep
did	VBD	5	aux
the	DT	4	det
Stork	NNP	5	nsubj
try	VB	0	ROOT
to	TO	7	mark
partake	VB	5	xcomp
of	IN	7	nmod
?	.	5	punct
"	"[{'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'Stork', 'characterOffsetBegin': 13, 'characterOffsetEnd': 18, 'ner': 'ORGANIZATION'}]"	What did the Stork try to partake of?	fables-04_Q18	fables-04
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (DT the) (NNP Stork))
      (VP (VB try)
        (PP (IN in)
          (NP (JJ vain)))
        (S
          (VP (TO to)
            (VP (VB do))))))
    (. ?)))"	"What	WP	5	dobj
did	VBD	5	aux
the	DT	4	det
Stork	NNP	5	nsubj
try	VB	0	ROOT
in	IN	7	case
vain	JJ	5	nmod
to	TO	9	mark
do	VB	5	xcomp
?	.	5	punct
"	"[{'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'Stork', 'characterOffsetBegin': 13, 'characterOffsetEnd': 18, 'ner': 'ORGANIZATION'}]"	What did the Stork try in vain to do?	fables-04_Q19	fables-04
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD was)
        (ADVP (RB sly))))
    (. ?)))"	"Who	WP	0	ROOT
was	VBD	1	cop
sly	RB	1	nsubj
?	.	1	punct
"	[]	Who was sly?	fables-04_Q20	fables-04
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBD did)
      (NP (DT the) (NN stork))
      (VP (VB present)
        (NP (DT a) (NN pitcher))
        (PP (TO to))))
    (. ?)))"	"Who	WP	5	dep
did	VBD	5	aux
the	DT	4	det
stork	NN	5	nsubj
present	VB	0	ROOT
a	DT	7	det
pitcher	NN	5	dobj
to	TO	5	nmod
?	.	5	punct
"	"[{'docTokenBegin': 4, 'docTokenEnd': 5, 'tokenBegin': 4, 'tokenEnd': 5, 'text': 'present', 'characterOffsetBegin': 18, 'characterOffsetEnd': 25, 'ner': 'DATE', 'normalizedNER': 'PRESENT_REF', 'timex': {'tid': 't1', 'type': 'DATE', 'value': 'PRESENT_REF'}}, {'docTokenBegin': 6, 'docTokenEnd': 7, 'tokenBegin': 6, 'tokenEnd': 7, 'text': 'pitcher', 'characterOffsetBegin': 28, 'characterOffsetEnd': 35, 'ner': 'TITLE'}]"	Who did the stork present a pitcher to?	fables-04_Q21	fables-04
"(ROOT
  (SBARQ
    (WHNP (WDT What))
    (SQ
      (VP (VBZ has)
        (NP (DT a)
          (ADJP (JJ long)
            (CC and)
            (JJ narrow))
          (NN neck))))
    (. ?)))"	"What	WDT	2	nsubj
has	VBZ	0	ROOT
a	DT	7	det
long	JJ	7	amod
and	CC	4	cc
narrow	JJ	4	conj
neck	NN	2	dobj
?	.	2	punct
"	[]	What has a long and narrow neck?	fables-04_Q22	fables-04
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD was)
      (ADJP (JJ evident)))
    (. ?)))"	"What	WP	0	ROOT
was	VBD	1	cop
evident	JJ	1	nsubj
?	.	1	punct
"	[]	What was evident?	fables-04_Q23	fables-04
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ
      (VP (VBD caused)
        (NP (DT the) (NN fox) (JJ much) (NN amusement))))
    (. ?)))"	"What	WP	2	nsubj
caused	VBD	0	ROOT
the	DT	6	det
fox	NN	6	compound
much	JJ	6	amod
amusement	NN	2	dobj
?	.	2	punct
"	[]	What caused the fox much amusement?	fables-04_Q24	fables-04
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD attempted)
        (S
          (VP (TO to)
            (VP (VB drink)
              (NP (DT some) (JJ savory) (NN stock)))))))
    (. ?)))"	"Who	WP	2	nsubj
attempted	VBD	0	ROOT
to	TO	4	mark
drink	VB	2	xcomp
some	DT	7	det
savory	JJ	7	amod
stock	NN	4	dobj
?	.	2	punct
"	[]	Who attempted to drink some savory stock?	fables-04_Q25	fables-04
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD presented)
        (NP (DT a) (NN vessel))))
    (. ?)))"	"Who	WP	2	nsubj
presented	VBD	0	ROOT
a	DT	4	det
vessel	NN	2	dobj
?	.	2	punct
"	[]	Who presented a vessel?	fables-04_Q26	fables-04
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (DT the) (NN stork))
      (VP (VBP show)
        (NP (DT the) (NN fox))))
    (. ?)))"	"What	WP	5	dep
did	VBD	5	aux
the	DT	4	det
stork	NN	5	nsubj
show	VBP	0	ROOT
the	DT	7	det
fox	NN	5	dobj
?	.	5	punct
"	[]	What did the stork show the fox?	fables-04_Q27	fables-04
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD was)
      (NP (DT the) (JJ only) (NN fare))
      (VP (VBN provided)))
    (. ?)))"	"What	WP	0	ROOT
was	VBD	1	cop
the	DT	5	det
only	JJ	5	amod
fare	NN	1	nsubj
provided	VBN	5	acl
?	.	1	punct
"	[]	What was the only fare provided?	fables-04_Q2	fables-04
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD was)
      (NP (DT some) (NN soup))
      (VP (VBN served)))
    (. ?)))"	"Where	WRB	5	advmod
was	VBD	5	auxpass
some	DT	4	det
soup	NN	5	nsubjpass
served	VBN	0	ROOT
?	.	5	punct
"	[]	Where was some soup served?	fables-04_Q3	fables-04
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBZ is)
      (NP (DT the) (NN story))
      (ADJP (IN about)))
    (. ?)))"	"Who	WP	0	ROOT
is	VBZ	1	cop
the	DT	4	det
story	NN	1	nsubj
about	IN	4	nmod
?	.	1	punct
"	[]	Who is the story about?	fables-04_Q4	fables-04
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (DT the) (NN fox))
      (VP (VBP do)
        (PP (TO to)
          (NP (DT the) (NN soup)))))
    (. ?)))"	"What	WP	5	dobj
did	VBD	5	aux
the	DT	4	det
fox	NN	5	nsubj
do	VBP	0	ROOT
to	TO	8	case
the	DT	8	det
soup	NN	5	nmod
?	.	5	punct
"	[]	What did the fox do to the soup?	fables-04_Q5	fables-04
"(ROOT
  (SBARQ
    (WHADVP (WRB Why))
    (SQ (VBD did)
      (NP (DT the) (NN fox))
      (VP (VB begin)
        (S
          (VP (TO to)
            (VP
              (VP (VB be)
                (ADJP (JJ hungry)))
              (CC and)
              (VP (VB begin)
                (S
                  (VP (TO to)
                    (VP (VB be)
                      (ADJP (JJ helpless)))))))))))
    (. ?)))"	"Why	WRB	5	advmod
did	VBD	5	aux
the	DT	4	det
fox	NN	5	nsubj
begin	VB	0	ROOT
to	TO	8	mark
be	VB	8	cop
hungry	JJ	5	xcomp
and	CC	5	cc
begin	VB	5	conj
to	TO	13	mark
be	VB	13	cop
helpless	JJ	10	xcomp
?	.	5	punct
"	[]	Why did the fox begin to be hungry and begin to be helpless?	fables-04_Q6	fables-04
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (DT the) (NN stork))
      (VP
        (ADVP (RB easily))
        (VBD fitted)
        (NP (DT the) (JJ long) (NN bill))
        (PP (IN into))))
    (. ?)))"	"What	WP	6	dep
did	VBD	6	aux
the	DT	4	det
stork	NN	6	nsubj
easily	RB	6	advmod
fitted	VBD	0	ROOT
the	DT	9	det
long	JJ	9	amod
bill	NN	6	dobj
into	IN	6	nmod
?	.	6	punct
"	[]	What did the stork easily fitted the long bill into?	fables-04_Q7	fables-04
"(ROOT
  (SBARQ
    (WHADVP (WRB Why))
    (SQ (VBD did)
      (NP (DT the) (NNP Fox))
      (VP (VBP sit)
        (PP (IN by)
          (ADJP (JJ hungry)
            (CC and)
            (JJ helpless)))))
    (. ?)))"	"Why	WRB	5	advmod
did	VBD	5	aux
the	DT	4	det
Fox	NNP	5	nsubj
sit	VBP	0	ROOT
by	IN	7	case
hungry	JJ	5	nmod
and	CC	7	cc
helpless	JJ	7	conj
?	.	5	punct
"	"[{'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'Fox', 'characterOffsetBegin': 12, 'characterOffsetEnd': 15, 'ner': 'PERSON'}]"	Why did the Fox sit by hungry and helpless?	fables-04_Q8	fables-04
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD was)
      (NP (NN savoury)))
    (. ?)))"	"What	WP	0	ROOT
was	VBD	1	cop
savoury	NN	1	nsubj
?	.	1	punct
"	[]	What was savoury?	fables-04_Q9	fables-04
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBD was)
      (NP
        (NP (DT the) (NNP Farmer))
        (SBAR
          (S
            (VP
              (ADVP (RB greatly))
              (VBD annoyed)
              (PP (IN by)))))))
    (. ?)))"	"Who	WP	6	dobj
was	VBD	1	cop
the	DT	4	det
Farmer	NNP	6	nsubj
greatly	RB	6	advmod
annoyed	VBD	0	ROOT
by	IN	6	advmod
?	.	6	punct
"	"[{'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'Farmer', 'characterOffsetBegin': 12, 'characterOffsetEnd': 18, 'ner': 'TITLE'}]"	Who was the Farmer greatly annoyed by?	fables-05_Q1	fables-05
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD caught)
        (NP (DT the) (NN fox))))
    (. ?)))"	"Who	WP	2	nsubj
caught	VBD	0	ROOT
the	DT	4	det
fox	NN	2	dobj
?	.	2	punct
"	[]	Who caught the fox?	fables-05_Q10	fables-05
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD freed)
        (NP (DT the) (NN fox))))
    (. ?)))"	"Who	WP	2	nsubj
freed	VBD	0	ROOT
the	DT	4	det
fox	NN	2	dobj
?	.	2	punct
"	[]	Who freed the fox?	fables-05_Q11	fables-05
"(ROOT
  (SBARQ
    (WHADVP (WRB Why))
    (SQ (VBD did)
      (NP (DT the) (NN agriculturist))
      (VP (VB begin)
        (S
          (VP (TO to)
            (VP (VB be)
              (ADJP (JJ unlucky)))))))
    (. ?)))"	"Why	WRB	5	advmod
did	VBD	5	aux
the	DT	4	det
agriculturist	NN	5	nsubj
begin	VB	0	ROOT
to	TO	8	mark
be	VB	8	cop
unlucky	JJ	5	xcomp
?	.	5	punct
"	[]	Why did the agriculturist begin to be unlucky?	fables-05_Q12	fables-05
"(ROOT
  (X
    (SBARQ
      (WHNP (WDT What)
        (NP (JJ burned)))
      (ADVP (RB completely)))
    (. ?)))"	"What	WDT	2	det
burned	JJ	0	ROOT
completely	RB	2	advmod
?	.	2	punct
"	[]	What burned completely?	fables-05_Q13	fables-05
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBD was)
      (VP (VBG stealing)
        (NP (DT the) (NN chicken))))
    (. ?)))"	"Who	WP	3	nsubj
was	VBD	3	aux
stealing	VBG	0	ROOT
the	DT	5	det
chicken	NN	3	dobj
?	.	3	punct
"	[]	Who was stealing the chicken?	fables-05_Q14	fables-05
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (DT the) (NN agriculturist))
      (VP (VB ignite)))
    (. ?)))"	"What	WP	5	dobj
did	VBD	5	aux
the	DT	4	det
agriculturist	NN	5	nsubj
ignite	VB	0	ROOT
?	.	5	punct
"	[]	What did the agriculturist ignite?	fables-05_Q15	fables-05
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD did)
        (NP (DT the) (NN agriculturist) (NN unloosen))))
    (. ?)))"	"Who	WP	0	ROOT
did	VBD	1	dep
the	DT	5	det
agriculturist	NN	5	compound
unloosen	NN	2	dobj
?	.	1	punct
"	[]	Who did the agriculturist unloosen?	fables-05_Q16	fables-05
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ
      (VP (VBD did)
        (NP (DT the) (JJ agriculturalist) (JJ free))))
    (. ?)))"	"What	WP	5	dobj
did	VBD	5	aux
the	DT	4	det
agriculturalist	JJ	5	nsubj
free	JJ	0	ROOT
?	.	5	punct
"	[]	What did the agriculturalist free?	fables-05_Q17	fables-05
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ
      (VP (VBD came)
        (S
          (VP (VBG prowling)))))
    (. ?)))"	"What	WP	2	nsubj
came	VBD	0	ROOT
prowling	VBG	2	xcomp
?	.	2	punct
"	[]	What came prowling?	fables-05_Q18	fables-05
"(ROOT
  (SBARQ
    (WHADVP (WRB When))
    (SQ (VBD was)
      (NP (DT the) (NN fox))
      (VP (VBG prowling)
        (NP (DT a) (NN yard))))
    (. ?)))"	"When	WRB	5	advmod
was	VBD	5	aux
the	DT	4	det
fox	NN	5	nsubj
prowling	VBG	0	ROOT
a	DT	7	det
yard	NN	5	dobj
?	.	5	punct
"	[]	When was the fox prowling a yard?	fables-05_Q19	fables-05
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD did)
      (NP (DT some) (NN corn))
      (VP (VB begin)
        (S
          (VP (TO to)
            (VP (VB be)
              (ADJP (JJ ripe)))))))
    (. ?)))"	"Where	WRB	5	advmod
did	VBD	5	aux
some	DT	4	det
corn	NN	5	nsubj
begin	VB	0	ROOT
to	TO	8	mark
be	VB	8	cop
ripe	JJ	5	xcomp
?	.	5	punct
"	[]	Where did some corn begin to be ripe?	fables-05_Q20	fables-05
"(ROOT
  (SBARQ
    (WHNP (WDT What))
    (SQ
      (VP (VBD began)
        (S
          (VP (TO to)
            (VP (VB be)
              (ADJP (JJ ready)
                (PP (TO to)
                  (NP (DT a) (NN harvest)))))))))
    (. ?)))"	"What	WDT	2	nsubj
began	VBD	0	ROOT
to	TO	5	mark
be	VB	5	cop
ready	JJ	2	xcomp
to	TO	8	case
a	DT	8	det
harvest	NN	5	nmod
?	.	2	punct
"	[]	What began to be ready to a harvest?	fables-05_Q21	fables-05
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD caught)
        (NP (DT the) (NN fox))))
    (. ?)))"	"Who	WP	2	nsubj
caught	VBD	0	ROOT
the	DT	4	det
fox	NN	2	dobj
?	.	2	punct
"	[]	Who caught the fox?	fables-05_Q22	fables-05
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBD did)
      (NP (DT the) (NN farmer))
      (VP (VBD set)
        (NP (DT a) (NN trap))
        (PP (IN for))))
    (. ?)))"	"Who	WP	5	dep
did	VBD	5	aux
the	DT	4	det
farmer	NN	5	nsubj
set	VBD	0	ROOT
a	DT	7	det
trap	NN	5	dobj
for	IN	7	acl
?	.	5	punct
"	"[{'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'farmer', 'characterOffsetBegin': 12, 'characterOffsetEnd': 18, 'ner': 'TITLE'}]"	Who did the farmer set a trap for?	fables-05_Q23	fables-05
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBD was)
      (VP (VBN caught)
        (PP (IN in)
          (NP (DT the) (NN snare)))))
    (. ?)))"	"Who	WP	3	nsubjpass
was	VBD	3	auxpass
caught	VBN	0	ROOT
in	IN	6	case
the	DT	6	det
snare	NN	3	nmod
?	.	3	punct
"	[]	Who was caught in the snare?	fables-05_Q24	fables-05
"(ROOT
  (SBARQ
    (WHNP (WDT What))
    (SQ
      (VP (VBD flared)
        (PRT (RP up))))
    (. ?)))"	"What	WDT	2	nsubj
flared	VBD	0	ROOT
up	RP	2	compound:prt
?	.	2	punct
"	[]	What flared up?	fables-05_Q25	fables-05
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD did)
      (NP (DT the) (NNP Fox))
      (VP (VBP make)
        (ADJP (JJ straight)
          (PP (IN for)))))
    (. ?)))"	"Where	WRB	5	advmod
did	VBD	5	aux
the	DT	4	det
Fox	NNP	5	nsubj
make	VBP	0	ROOT
straight	JJ	5	xcomp
for	IN	6	nmod
?	.	5	punct
"	"[{'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'Fox', 'characterOffsetBegin': 14, 'characterOffsetEnd': 17, 'ner': 'PERSON'}]"	Where did the Fox make straight for?	fables-05_Q2	fables-05
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD lost)
        (NP (PDT all) (PRP$ his) (NN harvest))))
    (. ?)))"	"Who	WP	2	nsubj
lost	VBD	0	ROOT
all	PDT	5	det:predet
his	PRP$	5	nmod:poss
harvest	NN	2	dobj
?	.	2	punct
"	"[{'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'his', 'characterOffsetBegin': 13, 'characterOffsetEnd': 16, 'ner': 'PERSON'}]"	Who lost all his harvest?	fables-05_Q3	fables-05
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD set)
        (NP (DT a) (NN trap))))
    (. ?)))"	"Who	WP	2	nsubj
set	VBD	0	ROOT
a	DT	4	det
trap	NN	2	dobj
?	.	2	punct
"	[]	Who set a trap?	fables-05_Q4	fables-05
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SINV
      (VP (VBD did)
        (NP (DT the) (JJ agriculturist) (NN tie)))
      (NP (DT some) (NN fiber))
      (PP (IN onto)))
    (. ?)))"	"Where	WRB	0	ROOT
did	VBD	1	root
the	DT	5	det
agriculturist	JJ	5	amod
tie	NN	2	nsubj
some	DT	7	det
fiber	NN	5	dep
onto	IN	7	acl
?	.	2	punct
"	[]	Where did the agriculturist tie some fiber onto?	fables-05_Q5	fables-05
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD kindled)
        (NP (DT the) (NN fiber))))
    (. ?)))"	"Who	WP	2	nsubj
kindled	VBD	0	ROOT
the	DT	4	det
fiber	NN	2	dobj
?	.	2	punct
"	[]	Who kindled the fiber?	fables-05_Q6	fables-05
"(ROOT
  (SBARQ
    (WHNP (WDT What))
    (SQ
      (VP
        (VP (VBD ignited))
        (CC and)
        (VP (VBD burned)
          (ADVP (RB completely)))))
    (. ?)))"	"What	WDT	2	nsubj
ignited	VBD	0	ROOT
and	CC	2	cc
burned	VBD	2	conj
completely	RB	2	advmod
?	.	2	punct
"	[]	What ignited and burned completely?	fables-05_Q7	fables-05
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD lost)
        (NP (PRP$ their) (NN crop))))
    (. ?)))"	"Who	WP	2	nsubj
lost	VBD	0	ROOT
their	PRP$	4	nmod:poss
crop	NN	2	dobj
?	.	2	punct
"	[]	Who lost their crop?	fables-05_Q8	fables-05
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (DT the) (NN farmer))
      (VP (VB lose)))
    (. ?)))"	"What	WP	5	dobj
did	VBD	5	aux
the	DT	4	det
farmer	NN	5	nsubj
lose	VB	0	ROOT
?	.	5	punct
"	"[{'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'farmer', 'characterOffsetBegin': 13, 'characterOffsetEnd': 19, 'ner': 'TITLE'}]"	What did the farmer lose?	fables-05_Q9	fables-05
